"","GDAXI.Open","GDAXI.High","GDAXI.Low","GDAXI.Close","GDAXI.Volume","GDAXI.Adjusted"
"1",1005.19000244141,1005.19000244141,1005.19000244141,1005.19000244141,0,1005.19000244141
"2",NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA
"4",956.489990234375,956.489990234375,956.489990234375,956.489990234375,0,956.489990234375
"5",996.099975585938,996.099975585938,996.099975585938,996.099975585938,0,996.099975585938
"6",1006.01000976562,1006.01000976562,1006.01000976562,1006.01000976562,0,1006.01000976562
"7",1014.46997070312,1014.46997070312,1014.46997070312,1014.46997070312,0,1014.46997070312
"8",1026.68994140625,1026.68994140625,1026.68994140625,1026.68994140625,0,1026.68994140625
"9",987.52001953125,987.52001953125,987.52001953125,987.52001953125,0,987.52001953125
"10",986.890014648438,986.890014648438,986.890014648438,986.890014648438,0,986.890014648438
"11",965.77001953125,965.77001953125,965.77001953125,965.77001953125,0,965.77001953125
"12",974.460021972656,974.460021972656,974.460021972656,974.460021972656,0,974.460021972656
"13",952.460021972656,952.460021972656,952.460021972656,952.460021972656,0,952.460021972656
"14",1003.13000488281,1003.13000488281,1003.13000488281,1003.13000488281,0,1003.13000488281
"15",980.179992675781,980.179992675781,980.179992675781,980.179992675781,0,980.179992675781
"16",960.440002441406,960.440002441406,960.440002441406,960.440002441406,0,960.440002441406
"17",949.239990234375,949.239990234375,949.239990234375,949.239990234375,0,949.239990234375
"18",966.47998046875,966.47998046875,966.47998046875,966.47998046875,0,966.47998046875
"19",962.630004882812,962.630004882812,962.630004882812,962.630004882812,0,962.630004882812
"20",968.260009765625,968.260009765625,968.260009765625,968.260009765625,0,968.260009765625
"21",959.669982910156,959.669982910156,959.669982910156,959.669982910156,0,959.669982910156
"22",937.760009765625,937.760009765625,937.760009765625,937.760009765625,0,937.760009765625
"23",936,936,936,936,0,936
"24",951.5,951.5,951.5,951.5,0,951.5
"25",955.669982910156,955.669982910156,955.669982910156,955.669982910156,0,955.669982910156
"26",972.190002441406,972.190002441406,972.190002441406,972.190002441406,0,972.190002441406
"27",990.219970703125,990.219970703125,990.219970703125,990.219970703125,0,990.219970703125
"28",979.380004882812,979.380004882812,979.380004882812,979.380004882812,0,979.380004882812
"29",986.950012207031,986.950012207031,986.950012207031,986.950012207031,0,986.950012207031
"30",983.309997558594,983.309997558594,983.309997558594,983.309997558594,0,983.309997558594
"31",997.140014648438,997.140014648438,997.140014648438,997.140014648438,0,997.140014648438
"32",1024.68994140625,1024.68994140625,1024.68994140625,1024.68994140625,0,1024.68994140625
"33",1033.48999023438,1033.48999023438,1033.48999023438,1033.48999023438,0,1033.48999023438
"34",1049.34997558594,1049.34997558594,1049.34997558594,1049.34997558594,0,1049.34997558594
"35",1055.77001953125,1055.77001953125,1055.77001953125,1055.77001953125,0,1055.77001953125
"36",1053.27001953125,1053.27001953125,1053.27001953125,1053.27001953125,0,1053.27001953125
"37",1051.93994140625,1051.93994140625,1051.93994140625,1051.93994140625,0,1051.93994140625
"38",1046.78002929688,1046.78002929688,1046.78002929688,1046.78002929688,0,1046.78002929688
"39",1059.47998046875,1059.47998046875,1059.47998046875,1059.47998046875,0,1059.47998046875
"40",1069.03002929688,1069.03002929688,1069.03002929688,1069.03002929688,0,1069.03002929688
"41",1069.90002441406,1069.90002441406,1069.90002441406,1069.90002441406,0,1069.90002441406
"42",1091.58996582031,1091.58996582031,1091.58996582031,1091.58996582031,0,1091.58996582031
"43",1079.40002441406,1079.40002441406,1079.40002441406,1079.40002441406,0,1079.40002441406
"44",1083.33996582031,1083.33996582031,1083.33996582031,1083.33996582031,0,1083.33996582031
"45",1087.31994628906,1087.31994628906,1087.31994628906,1087.31994628906,0,1087.31994628906
"46",1080.43994140625,1080.43994140625,1080.43994140625,1080.43994140625,0,1080.43994140625
"47",1082.23999023438,1082.23999023438,1082.23999023438,1082.23999023438,0,1082.23999023438
"48",1075.13000488281,1075.13000488281,1075.13000488281,1075.13000488281,0,1075.13000488281
"49",1077.36999511719,1077.36999511719,1077.36999511719,1077.36999511719,0,1077.36999511719
"50",1079.42004394531,1079.42004394531,1079.42004394531,1079.42004394531,0,1079.42004394531
"51",1078.61999511719,1078.61999511719,1078.61999511719,1078.61999511719,0,1078.61999511719
